0.302763517137,0.405717665382,0.291518817481
0.344314755522,0.411748688582,0.243936555896
0.29575832697,0.404402537583,0.299839135447
0.372075007397,0.389036912394,0.238888080209
0.326542604603,0.398411679336,0.275045716061
0.359042657568,0.392653466946,0.248303875486
0.288084862356,0.41297444037,0.298940697273
0.348344637627,0.392616262979,0.259039099394
0.322788634604,0.416602251604,0.260609113792
0.325037732626,0.400942596325,0.274019671049
0.335852223162,0.407692171778,0.256455605061
0.325337042123,0.423483437709,0.251179520168
0.352552132354,0.385792554437,0.261655313209
0.360513362762,0.397029839905,0.242456797333
0.312584512454,0.405295152666,0.28212033488
0.280192130258,0.441376197978,0.278431671764
0.278251165038,0.444041277183,0.277707557778
0.295321936578,0.420088962936,0.284589100486
0.343149474386,0.409388893868,0.247461631746
0.349328817817,0.401585128076,0.249086054106
0.333333333333,0.333333333333,0.333333333333
0.370403876205,0.394341275274,0.235254848521
0.351863983793,0.399802976709,0.248333039499
0.296442675397,0.419079257728,0.284478066875
0.319949342875,0.416563819868,0.263486837257
0.314094258328,0.395147049968,0.290758691704
0.326703515763,0.381841337007,0.291455147229
0.350619983505,0.379034778377,0.270345238117
0.365522676953,0.393867727661,0.240609595386
0.346632921039,0.388264257633,0.265102821328
0.342939377889,0.409251959626,0.247808662485
0.336140093116,0.39402693305,0.269832973834
0.342515113407,0.400116243966,0.257368642627
0.332656211072,0.416929661292,0.250414127635
0.334946624367,0.405820395477,0.259232980156
0.323312275629,0.414359381826,0.262328342545
0.322704398733,0.420555823253,0.256739778013
0.38176862073,0.39367172735,0.22455965192
0.328868742092,0.405924303188,0.265206954719
0.316946181325,0.408417852914,0.274635965761
0.321735490536,0.421762576356,0.256501933108
0.351964316231,0.39049482482,0.25754085895
0.352742184323,0.394545122461,0.252712693216
0.320196849221,0.407617406587,0.272185744192
0.340312646872,0.389918019302,0.269769333825
0.352936568696,0.393996934554,0.25306649675
0.345220064462,0.393837530855,0.260942404683
0.353752447633,0.40519426283,0.241053289536
0.304245844291,0.412619423259,0.28313473245
0.282454648407,0.378893383947,0.338651967646
0.345408095317,0.388503492346,0.266088412337
0.321543988371,0.404730750574,0.273725261055
0.292326433914,0.419018849042,0.288654717045
0.311532434808,0.416512776306,0.271954788886
0.340749151395,0.411675095048,0.247575753558
0.332738242989,0.408268478437,0.258993278575
0.345913898128,0.400149269126,0.253936832746
0.325822723138,0.401183884606,0.272993392256
0.35544389217,0.408863366899,0.235692740931
0.331369387753,0.413029968004,0.255600644243
0.317638162464,0.386110238257,0.296251599279
0.376228820056,0.367222757092,0.256548422852
0.345353494133,0.397325174473,0.257321331395
0.336129520317,0.393954430188,0.269916049495
0.308664669339,0.41297448574,0.278360844921
0.324930459708,0.399828384949,0.275241155344
